tract_a	tract_b	adjacency
53005011100	53005011504	1
53005011100	53005011503	1
53005011002	53005011100	1
53005011100	53005011200	1
53005011100	53005011401	1
53005011100	53005011402	1
53033008400	53033008400	1
53033007300	53033008400	1
53033007500	53033008400	1
53033008300	53033008400	1
53033008400	53033008500	1
53033007402	53033008400	1
53033008400	53033008600	1
53033007300	53033007300	1
53033007300	53033008200	1
53033007300	53033008300	1
53033007300	53033007401	1
53033007200	53033007300	1
53033007300	53033007402	1
53033007300	53033008100	1
53033007500	53033007500	1
53033007401	53033007500	1
53033006500	53033007500	1
53033007500	53033007600	1
53033007402	53033007500	1
53033007500	53033007900	1
53033007500	53033008600	1
53033008001	53033008001	1
53033007200	53033008001	1
53033008001	53033990100	1
53033005802	53033008001	1
53033007100	53033008001	1
53033008001	53033008100	1
53033008200	53033008200	1
53033008200	53033008300	1
53033008200	53033008500	1
53033007200	53033008200	1
53033008100	53033008200	1
53033008300	53033008300	1
53033008300	53033008500	1
53033008500	53033008500	1
53033008500	53033009100	1
53033008100	53033008500	1
53033008500	53033008600	1
53033008500	53033009200	1
53033008700	53033008700	1
53033008700	53033008800	1
53033008700	53033008900	1
53033008700	53033009000	1
53033007900	53033008700	1
53033008600	53033008700	1
53033008800	53033008800	1
53033008800	53033008900	1
53033008800	53033009000	1
53033007700	53033008800	1
53033007800	53033008800	1
53033007900	53033008800	1
53053070207	53053070207	1
53053070205	53053070207	1
53053070207	53053070307	1
53033031302	53053070207	1
53033031502	53053070207	1
53053070100	53053070207	1
53053070206	53053070207	1
53033008900	53033008900	1
53033008900	53033009000	1
53033008900	53033024300	1
53033007800	53033008900	1
53033008900	53033009400	1
53033008900	53033009500	1
53033009000	53033009000	1
53033009000	53033009100	1
53033008600	53033009000	1
53033009000	53033009300	1
53033009000	53033009400	1
53033009100	53033009100	1
53033008600	53033009100	1
53033009100	53033009200	1
53033009100	53033009300	1
53033009100	53033009400	1
53053062000	53053062000	1
53053062000	53053940007	1
53053062000	53053940006	1
53053062000	53053062300	1
53053060200	53053062000	1
53053062000	53053062400	1
53053940007	53053940007	1
53053940006	53053940007	1
53053940002	53053940007	1
53053940004	53053940007	1
53053060200	53053940007	1
53033029502	53033029502	1
53033029502	53033031800	1
53033001000	53033001000	1
53033000700	53033001000	1
53033000800	53033001000	1
53033001000	53033002200	1
53033001000	53033002100	1
53053940006	53053940006	1
53053062300	53053940006	1
53053063300	53053940006	1
53053940004	53053940006	1
53053062300	53053062300	1
53053062300	53053063200	1
53053062300	53053063300	1
53053062300	53053062400	1
53053062500	53053062500	1
53053062500	53053063000	1
53053062500	53053063200	1
53053062500	53053063100	1
53053062500	53053062600	1
53053062400	53053062500	1
53053062801	53053062801	1
53053062801	53053062802	1
53053062801	53053072313	1
53053062801	53053072312	1
53053062801	53053072305	1
53053062600	53053062801	1
53053062802	53053062802	1
53053062802	53053062900	1
53053062802	53053072312	1
53053062802	53053071803	1
53053062600	53053062802	1
53053062900	53053062900	1
53053062900	53053063000	1
53053062900	53053071808	1
53053062900	53053071803	1
53053062600	53053062900	1
53053063000	53053063000	1
53053063000	53053071808	1
53053063000	53053063501	1
53053063000	53053063100	1
53053062600	53053063000	1
53053063000	53053071703	1
53053073404	53053073404	1
53053071206	53053073404	1
53053071207	53053073404	1
53053071205	53053073404	1
53053073404	53053073408	1
53053073404	53053073405	1
53053073404	53053073407	1
53043960200	53043960200	1
53043960200	53043960300	1
53043960200	53043960400	1
53043960100	53043960200	1
53043960200	53065951400	1
53043960200	53065941000	1
53043960300	53043960300	1
53043960300	53043960400	1
53043960300	53047940100	1
53025010200	53043960300	1
53025010100	53043960300	1
53043960400	53043960400	1
53043960400	53075000900	1
53025010200	53043960400	1
53001950100	53043960400	1
53043960100	53043960100	1
53063011800	53063011800	1
53063011800	53063011900	1
53063011702	53063011800	1
53063011800	53063012600	1
53063011800	53063012701	1
53063011900	53063011900	1
53063011900	53063012000	1
53063011702	53063011900	1
53063011900	53063012500	1
53063011900	53063012600	1
53063011900	53063012701	1
53063012000	53063012000	1
53063012000	53063012100	1
53063011702	53063012000	1
53063012000	53063012500	1
53063012000	53063012600	1
53063012100	53063012100	1
53067012610	53067012610	1
53067011720	53067012610	1
53067012610	53067012620	1
53067012530	53067012610	1
53067012610	53067012710	1
53067011822	53067012610	1
53067012420	53067012610	1
53067011821	53067012610	1
53067012610	53067012730	1
53067010910	53067010910	1
53067010910	53067010920	1
53067010800	53067010910	1
53067010400	53067010910	1
53067010910	53067011000	1
53067010520	53067010910	1
53067011622	53067011622	1
53067011420	53067011622	1
53067011622	53067011624	1
53067011720	53067011720	1
53067010800	53067011720	1
53067011720	53067011821	1
53067010920	53067010920	1
53067010920	53067011822	1
53067010800	53067010920	1
53067010920	53067011000	1
53033024000	53033024000	1
53033023900	53033024000	1
53033023700	53033024000	1
53033022701	53033024000	1
53033024000	53033024100	1
53033023803	53033024000	1
53033024000	53033024200	1
53033023804	53033024000	1
53033023900	53033023900	1
53033023900	53033024300	1
53033023900	53033024400	1
53033023900	53033024500	1
53033023900	53033024601	1
53033023900	53033024701	1
53033023900	53033024200	1
53033023804	53033023900	1
53063000400	53063000400	1
53063000400	53063000500	1
53063000400	53063011101	1
53063000500	53063000500	1
53063000500	53063000600	1
53063000500	53063011101	1
53063000600	53063000600	1
53063000600	53063000700	1
53053070204	53053070204	1
53053070204	53053070205	1
53053070203	53053070204	1
53053070204	53053070311	1
53053070204	53053070206	1
53053070401	53053070401	1
53053070203	53053070401	1
53053070401	53053070404	1
53053070312	53053070401	1
53053070401	53053071210	1
53053070401	53053073110	1
53053070205	53053070205	1
53053070205	53053070307	1
53053070205	53053070311	1
53053070205	53053070206	1
53053070205	53053070309	1
53053070203	53053070203	1
53053070203	53053070404	1
53053070203	53053070312	1
53053070203	53053070311	1
53053070203	53053070310	1
53053070100	53053070203	1
53053070203	53053070206	1
53053073006	53053073006	1
53053073006	53053073117	1
53053073006	53067012412	1
53053073006	53067012520	1
53053073006	53067012510	1
53053073001	53053073006	1
53053073006	53053073200	1
53053073005	53053073006	1
53053072504	53053072504	1
53053072504	53053072505	1
53035092902	53053072504	1
53053072405	53053072504	1
53053072406	53053072504	1
53053072504	53053072602	1
53053072503	53053072504	1
53053072504	53053072507	1
53053073117	53053073117	1
53053072906	53053073117	1
53053073114	53053073117	1
53053073117	53053073200	1
53053073117	53053073119	1
53053073005	53053073117	1
53053070307	53053070307	1
53053070307	53053070315	1
53033031000	53053070307	1
53053070307	53053070313	1
53053070307	53053070314	1
53053070307	53053070309	1
53033031202	53053070307	1
53053070315	53053070315	1
53033031000	53053070315	1
53053070314	53053070315	1
53053070315	53053070316	1
53053071805	53053071805	1
53053071805	53053071807	1
53053071805	53053071806	1
53053071805	53053071901	1
53053072505	53053072505	1
53035092803	53053072505	1
53035092902	53053072505	1
53053072505	53053072506	1
53053072505	53053072507	1
53053940001	53053940001	1
53033990100	53053940001	1
53053940001	53053940008	1
53053060300	53053940001	1
53053060400	53053940001	1
53053060600	53053940001	1
53053060200	53053940001	1
53053940001	53053940011	1
53063000700	53063000700	1
53015000702	53015000702	1
53015000300	53015000702	1
53015000702	53015000800	1
53015000602	53015000702	1
53015000601	53015000702	1
53015000702	53015000704	1
53015000702	53015000703	1
53015001000	53015001000	1
53015000800	53015001000	1
53015001000	53015001100	1
53015001000	53015002100	1
53015000300	53015000300	1
53015000300	53015001600	1
53015000300	53015001200	1
53015000300	53015001700	1
53015000300	53015001900	1
53015000300	53015001100	1
53015000300	53015000400	1
53015000300	53015000501	1
53015000300	53015000502	1
53015000300	53015000601	1
53015000300	53015002100	1
53015000300	53015000703	1
53015000900	53015000900	1
53015000900	53015001300	1
53015000900	53015001700	1
53015000800	53015000900	1
53015000900	53015002001	1
53015000900	53015001900	1
53015001600	53015001600	1
53015001600	53015001700	1
53015001502	53015001600	1
53015001501	53015001600	1
53063004000	53063004000	1
53063004000	53063004100	1
53063004100	53063004100	1
53053060903	53053060903	1
53053060903	53053060904	1
53053060903	53053060905	1
53053060903	53053072407	1
53053060300	53053060903	1
53053060903	53053060906	1
53053060904	53053060904	1
53053060904	53053060905	1
53053060800	53053060904	1
53053060300	53053060904	1
53053060400	53053060904	1
53053060904	53053060906	1
53053060905	53053060905	1
53053060905	53053061001	1
53053060905	53053072407	1
53053060905	53053072408	1
53053060905	53053060906	1
53053061001	53053061001	1
53053061001	53053072410	1
53053061001	53053072309	1
53053061001	53053072311	1
53053061001	53053072407	1
53053061001	53053072408	1
53053061001	53053072310	1
53011041108	53011041108	1
53011041104	53011041108	1
53011041108	53011041203	1
53011041108	53011041313	1
53011041108	53011041112	1
53011041108	53011041111	1
53011041107	53011041108	1
53053940002	53053940002	1
53053070703	53053940002	1
53053940002	53053940004	1
53053940002	53053940005	1
53053060200	53053940002	1
53053073123	53053073123	1
53053070404	53053073123	1
53053070403	53053073123	1
53053073111	53053073123	1
53053073113	53053073123	1
53053073110	53053073123	1
53053073122	53053073123	1
53053070404	53053070404	1
53053070403	53053070404	1
53053070100	53053070404	1
53053070404	53053073110	1
53053072906	53053072906	1
53053072906	53067012412	1
53053072906	53067012411	1
53053072905	53053072906	1
53053072906	53067012320	1
53053071403	53053072906	1
53053071410	53053072906	1
53053071411	53053072906	1
53053072800	53053072906	1
53053072901	53053072906	1
53053072906	53053073114	1
53053071409	53053072906	1
53053072906	53053073001	1
53053072906	53053073005	1
53053071406	53053072906	1
53053070312	53053070312	1
53053070312	53053070313	1
53053070308	53053070312	1
53053070310	53053070312	1
53053070309	53053070312	1
53053073500	53053073500	1
53053073500	53053940010	1
53053070703	53053073500	1
53053073500	53053940009	1
53075001000	53075001000	1
53075000900	53075001000	1
53075000300	53075001000	1
53075000800	53075001000	1
53075000400	53075001000	1
53001950200	53075001000	1
53013960200	53075001000	1
53023970300	53075001000	1
53003960200	53075001000	1
53003960300	53075001000	1
53029971100	53029971100	1
53029971100	53029971300	1
53029971100	53029992201	1
53029971000	53029971100	1
53029971300	53029971300	1
53029971300	53029971800	1
53029971300	53029971900	1
53029971300	53029992201	1
53029971400	53029971400	1
53029971400	53029971500	1
53029971400	53029971600	1
53029971400	53029992201	1
53029971500	53029971500	1
53029971500	53029971600	1
53029971500	53029971700	1
53029971500	53029992201	1
53029971500	53061053301	1
53029971500	53061053201	1
53029971500	53061990100	1
53075000100	53075000100	1
53075000100	53075000600	1
53075000100	53075000200	1
53075000100	53075000400	1
53075000100	53075000500	1
53075000900	53075000900	1
53075000800	53075000900	1
53075000700	53075000900	1
53001950200	53075000900	1
53001950100	53075000900	1
53075000600	53075000600	1
53075000200	53075000600	1
53075000400	53075000600	1
53075000600	53075000700	1
53075000500	53075000600	1
53075000200	53075000200	1
53075000200	53075000300	1
53075000200	53075000800	1
53075000200	53075000400	1
53075000200	53075000700	1
53075000300	53075000300	1
53075000300	53075000800	1
53075000300	53075000400	1
53075000800	53075000800	1
53075000700	53075000800	1
53011040910	53011040910	1
53011040909	53011040910	1
53011040411	53011040910	1
53011040412	53011040910	1
53075000400	53075000400	1
53075000400	53075000500	1
53075000700	53075000700	1
53075000500	53075000500	1
53029971600	53029971600	1
53029971600	53029971700	1
53029971600	53029992201	1
53029971700	53029971700	1
53029971700	53029992201	1
53029971800	53029971800	1
53029971800	53029971900	1
53029971800	53029992201	1
53029971800	53029972000	1
53029971900	53029971900	1
53029971900	53029992201	1
53029971900	53029972000	1
53029972100	53029972100	1
53029972100	53029992201	1
53029972000	53029972100	1
53029970602	53029970602	1
53029970601	53029970602	1
53029970400	53029970602	1
53029970500	53029970602	1
53029970602	53029970700	1
53035092000	53035092000	1
53035092000	53035990100	1
53035092000	53045960300	1
53035080900	53035092000	1
53035091301	53035092000	1
53035091400	53035092000	1
53035092000	53035092100	1
53035091302	53035092000	1
53035090101	53035090101	1
53035090101	53035090202	1
53035090101	53035990100	1
53035090101	53035090102	1
53035090101	53035940100	1
53035080200	53035080200	1
53035080200	53035080300	1
53035080200	53035080400	1
53035080200	53035091800	1
53035080200	53035091900	1
53035080102	53035080200	1
53035091100	53035091100	1
53035090501	53035091100	1
53035091100	53035091203	1
53035091100	53035091500	1
53035091100	53035091600	1
53035091100	53035091204	1
53035091100	53035091700	1
53035090400	53035091100	1
53035091100	53035940100	1
53035090800	53035091100	1
53031990000	53031990000	1
53031950702	53031990000	1
53009000900	53009000900	1
53009000900	53009001000	1
53009000900	53009001500	1
53009000700	53009000900	1
53009000900	53009001100	1
53009000800	53009000900	1
53009001000	53009001000	1
53009001000	53009001200	1
53009001000	53009001100	1
53033011800	53033011800	1
53033011101	53033011800	1
53033011800	53033011900	1
53033011700	53033011800	1
53033011800	53033024602	1
53033011102	53033011800	1
53033011001	53033011800	1
53033022902	53033022902	1
53033022902	53033023000	1
53033022802	53033022902	1
53033022803	53033022902	1
53033022901	53033022902	1
53033022902	53033032316	1
53033022902	53033032313	1
53033023000	53033023000	1
53033023000	53033023100	1
53033023000	53033023201	1
53033022803	53033023000	1
53033022901	53033023000	1
53033023000	53033032316	1
53033023000	53033023202	1
53033023700	53033023700	1
53033022701	53033023700	1
53033023201	53033023700	1
53033022703	53033023700	1
53033022801	53033023700	1
53033022803	53033023700	1
53033023601	53033023700	1
53033023603	53033023700	1
53033023700	53033023803	1
53033022702	53033023700	1
53033023700	53033023804	1
53033022300	53033022300	1
53033021300	53033022300	1
53033000100	53033022300	1
53033002200	53033022300	1
53033022203	53033022300	1
53033022300	53033022400	1
53033022101	53033022300	1
53033022201	53033022300	1
53033000900	53033022300	1
53033022603	53033022603	1
53033022603	53033022604	1
53033022603	53033022605	1
53033022500	53033022603	1
53033021903	53033022603	1
53033022005	53033022603	1
53033022604	53033022604	1
53033022604	53033022605	1
53033022604	53033022606	1
53033022500	53033022604	1
53033022604	53033022703	1
53033022604	53033022702	1
53033022605	53033022605	1
53033022605	53033022606	1
53033022605	53033022802	1
53033021903	53033022605	1
53033021904	53033022605	1
53033022605	53033032321	1
53033022606	53033022606	1
53033022606	53033022703	1
53033022606	53033022801	1
53033022606	53033022802	1
53033022701	53033022701	1
53033022500	53033022701	1
53033022701	53033024100	1
53033022701	53033024200	1
53033022701	53033022702	1
53033022400	53033022701	1
53033011101	53033011101	1
53033011101	53033011700	1
53033011101	53033011102	1
53033010200	53033011101	1
53033010300	53033011101	1
53033010401	53033011101	1
53033011001	53033011101	1
53067012720	53067012720	1
53067012710	53067012720	1
53067012720	53067012730	1
53041970400	53067012720	1
53041970300	53067012720	1
53041970100	53067012720	1
53067012620	53067012620	1
53067012520	53067012620	1
53067012530	53067012620	1
53067012620	53067012710	1
53041970400	53067012620	1
53041971100	53067012620	1
53067012412	53067012412	1
53067012412	53067012520	1
53067012412	53067012530	1
53067012411	53067012412	1
53053073001	53067012412	1
53067012520	53067012520	1
53067012520	53067012530	1
53067012510	53067012520	1
53053073001	53067012520	1
53041971800	53067012520	1
53041971100	53067012520	1
53067012530	53067012530	1
53067012411	53067012530	1
53067012420	53067012530	1
53067012411	53067012411	1
53067012411	53067012420	1
53067012320	53067012411	1
53053073001	53067012411	1
53067012510	53067012510	1
53053073200	53067012510	1
53041971800	53067012510	1
53067012710	53067012710	1
53067012710	53067012730	1
53041970400	53067012710	1
53033023100	53033023100	1
53033023100	53033023300	1
53033023100	53033023403	1
53033023100	53033023202	1
53033023201	53033023201	1
53033023201	53033023300	1
53033022803	53033023201	1
53033023201	53033023603	1
53033023201	53033023604	1
53033023201	53033023202	1
53033023300	53033023300	1
53033023300	53033023401	1
53033023300	53033023603	1
53033023300	53033023604	1
53033023300	53033023403	1
53033023202	53033023300	1
53033011900	53033011900	1
53033011700	53033011900	1
53033011900	53033024602	1
53033011900	53033025302	1
53033012000	53033012000	1
53033012000	53033012100	1
53033011600	53033012000	1
53033012000	53033026600	1
53033011402	53033012000	1
53033023401	53033023401	1
53033023401	53033023500	1
53033023401	53033023604	1
53033023401	53033024800	1
53033023401	53033023403	1
53005010701	53005010701	1
53005010701	53005010703	1
53005010701	53005010807	1
53005010701	53005010708	1
53005010701	53005010707	1
53005010701	53005011900	1
53005010703	53005010703	1
53005010703	53005010708	1
53005010703	53005011900	1
53005010814	53005010814	1
53005010811	53005010814	1
53005010807	53005010814	1
53005010813	53005010814	1
53005010810	53005010814	1
53005010814	53005011503	1
53005010811	53005010811	1
53005010807	53005010811	1
53005010810	53005010811	1
53005010807	53005010807	1
53005010705	53005010807	1
53005010707	53005010807	1
53005011504	53005011504	1
53005011503	53005011504	1
53005011402	53005011504	1
53005010813	53005010813	1
53005010810	53005010813	1
53005010813	53005011503	1
53005010809	53005010813	1
53005010813	53005010902	1
53005010813	53005011002	1
53005010805	53005010805	1
53005010805	53005010810	1
53005010805	53005010809	1
53005010600	53005010805	1
53005010805	53021020501	1
53011040709	53011040709	1
53011040409	53011040709	1
53011040709	53011040711	1
53011040709	53011040710	1
53011040709	53011040806	1
53011040414	53011040414	1
53011040414	53011040415	1
53011040414	53011040416	1
53011040413	53011040414	1
53011040909	53011040909	1
53011040411	53011040909	1
53011040803	53011040909	1
53011040908	53011040909	1
53011040511	53011040511	1
53011040510	53011040511	1
53011040511	53059950200	1
53011041327	53011041327	1
53011041319	53011041327	1
53011041321	53011041327	1
53011041327	53011041332	1
53011041327	53011041333	1
53011040608	53011041327	1
53011041326	53011041327	1
53007960801	53007960801	1
53007960801	53007960802	1
53007960801	53007961302	1
53007960700	53007960801	1
53007960500	53007960801	1
53007960802	53007960802	1
53007960802	53007961302	1
53007960802	53017950400	1
53007960700	53007960802	1
53007960802	53007961000	1
53007961302	53007961302	1
53007961301	53007961302	1
53007960500	53007961302	1
53007961100	53007961302	1
53007961000	53007961302	1
53007961301	53007961301	1
53007960500	53007961301	1
53007961100	53007961301	1
53007961200	53007961301	1
53011040409	53011040409	1
53011040409	53011040411	1
53011040409	53011040412	1
53033011200	53033011200	1
53033011200	53033011300	1
53033010800	53033011200	1
53033010900	53033011200	1
53033011300	53033011300	1
53033011300	53033026600	1
53033011300	53033011402	1
53033011300	53033011401	1
53033010800	53033011300	1
53033012100	53033012100	1
53033011600	53033012100	1
53033012100	53033990100	1
53033012100	53033026600	1
53033020100	53033020100	1
53033020100	53033020200	1
53033020100	53033020800	1
53033020100	53033990100	1
53033020100	53061050700	1
53033020100	53061050600	1
53011041328	53011041328	1
53011040609	53011041328	1
53011041325	53011041328	1
53011041323	53011041328	1
53011040608	53011041328	1
53011041328	53011041329	1
53011040610	53011040610	1
53011040609	53011040610	1
53011040608	53011040610	1
53011040609	53011040609	1
53011040609	53011041325	1
53011040608	53011040609	1
53011040411	53011040411	1
53011040411	53011040412	1
53011040411	53011040803	1
53033021804	53033021804	1
53033021802	53033021804	1
53033021803	53033021804	1
53033021804	53033022001	1
53011040510	53011040510	1
53011040510	53059950200	1
53011040507	53011040510	1
53011040301	53011040301	1
53011040301	53015001502	1
53011040301	53011040302	1
53033007401	53033007401	1
53033006500	53033007401	1
53033007401	53033007402	1
53033032010	53033032010	1
53033031604	53033032010	1
53033032010	53033032011	1
53033031603	53033032010	1
53033032007	53033032010	1
53033022500	53033022500	1
53033022500	53033022703	1
53033022006	53033022500	1
53033021903	53033022500	1
53033022500	53033022702	1
53033022005	53033022500	1
53033022400	53033022500	1
53033022703	53033022703	1
53033022703	53033022801	1
53033022702	53033022703	1
53033020200	53033020200	1
53033020200	53033020300	1
53033020200	53033020700	1
53033020200	53033020800	1
53033020200	53061050700	1
53033020300	53033020300	1
53033020300	53033020401	1
53033020300	53033020600	1
53033020300	53033020700	1
53033020300	53061050700	1
53033020300	53061050900	1
53033020401	53033020401	1
53033020401	53033020402	1
53033020401	53033020500	1
53033020401	53033020600	1
53033020401	53033021400	1
53033020401	53061050900	1
53033020401	53061051000	1
53033020401	53061051100	1
53033022801	53033022801	1
53033022801	53033022802	1
53033022801	53033022803	1
53033022802	53033022802	1
53033022802	53033022803	1
53033022802	53033032313	1
53033022803	53033022803	1
53033022803	53033022901	1
53033022803	53033023603	1
53033022901	53033022901	1
53033020402	53033020402	1
53033020402	53033021400	1
53033020402	53033021500	1
53033020402	53061051100	1
53033020500	53033020500	1
53033020500	53033020600	1
53033020500	53033021400	1
53033020500	53033021100	1
53033020500	53033021000	1
53033020600	53033020600	1
53033020600	53033020700	1
53033020600	53033021100	1
53033020600	53033021000	1
53033020700	53033020700	1
53033020700	53033020800	1
53033020700	53033020900	1
53033020700	53033021000	1
53033020800	53033020800	1
53033020800	53033020900	1
53033020800	53033990100	1
53033020900	53033020900	1
53033000300	53033020900	1
53033000401	53033020900	1
53033020900	53033990100	1
53033020900	53033021000	1
53033011500	53033011500	1
53033011500	53033011600	1
53033010702	53033011500	1
53033011402	53033011500	1
53033011401	53033011500	1
53033010600	53033011500	1
53033010701	53033011500	1
53033021300	53033021300	1
53033021300	53033021400	1
53033000100	53033021300	1
53033000200	53033021300	1
53033021100	53033021300	1
53033021300	53033022101	1
53033021400	53033021400	1
53033021100	53033021400	1
53033021400	53033022101	1
53033021400	53033021500	1
53033011600	53033011600	1
53033011600	53033990100	1
53033011402	53033011600	1
53033010600	53033011600	1
53033011700	53033011700	1
53033010900	53033011700	1
53033011001	53033011700	1
53033011002	53033011700	1
53033023500	53033023500	1
53033023500	53033023601	1
53033023500	53033023604	1
53033023500	53033024701	1
53033023500	53033024800	1
53033023601	53033023601	1
53033023601	53033023603	1
53033023601	53033023604	1
53033023601	53033023803	1
53033023601	53033023804	1
53033023603	53033023603	1
53033023603	53033023604	1
53033023604	53033023604	1
53033021600	53033021600	1
53033021600	53033021700	1
53033021600	53061051917	1
53033021600	53033022101	1
53033021600	53033022102	1
53033021500	53033021600	1
53033021802	53033021802	1
53033021802	53033021905	1
53033021802	53033021906	1
53033021802	53033022001	1
53033021802	53061051926	1
53033021802	53033032319	1
53033021802	53061051925	1
53033021803	53033021803	1
53033021700	53033021803	1
53033021803	53033022001	1
53033021803	53033022102	1
53015002002	53015002002	1
53015001700	53015002002	1
53015002001	53015002002	1
53015001800	53015002002	1
53015002002	53041971700	1
53015002002	53041971600	1
53033022006	53033022006	1
53033022006	53033022203	1
53033022005	53033022006	1
53033022006	53033022400	1
53033022006	53033022202	1
53033021903	53033021903	1
53033021903	53033021904	1
53033021903	53033021905	1
53033021903	53033021906	1
53033021903	53033022003	1
53033021903	53033022005	1
53033021904	53033021904	1
53033021904	53033021905	1
53033021904	53033021906	1
53033021904	53033032321	1
53033021905	53033021905	1
53033021905	53033021906	1
53033021905	53033022001	1
53033021905	53033022003	1
53033021906	53033021906	1
53033021906	53033032319	1
53033021906	53033032321	1
53057951000	53057951000	1
53057951500	53057951500	1
53057952100	53057952100	1
53057952100	53057990100	1
53057940800	53057952100	1
53033030003	53033030003	1
53033030003	53033030004	1
53033030003	53033990100	1
53033029801	53033030003	1
53033029102	53033030003	1
53033030003	53033030005	1
53033030003	53033030100	1
53033030309	53033030309	1
53033030309	53033030310	1
53033030309	53033030314	1
53033030309	53033030313	1
53033030310	53033030310	1
53033030310	53033030311	1
53033030310	53033030312	1
53033030310	53033030313	1
53033030311	53033030311	1
53033030311	53033030312	1
53033030312	53033030312	1
53033030312	53053940005	1
53033030312	53053940008	1
53033031000	53033031000	1
53033031000	53033031100	1
53033031000	53053070316	1
53033031000	53033031202	1
53033031100	53033031100	1
53033031100	53033031206	1
53033030700	53033031100	1
53033031100	53033031204	1
53033031100	53033031202	1
53033031206	53033031206	1
53033031204	53033031206	1
53033031205	53033031206	1
53033031302	53033031302	1
53033031302	53033031502	1
53053073120	53053073120	1
53053071208	53053073120	1
53053071304	53053073120	1
53053073108	53053073120	1
53053073111	53053073120	1
53053073120	53053073122	1
53047940100	53047940100	1
53047940100	53047940200	1
53025010100	53047940100	1
53047940100	53047970300	1
53017950100	53047940100	1
53047940200	53047940200	1
53047940200	53047970700	1
53047940200	53047970500	1
53047940200	53047970300	1
53047940200	53047970800	1
53047940200	53047970600	1
53017950100	53047940200	1
53033024100	53033024100	1
53033024100	53033024200	1
53033024300	53033024300	1
53033024300	53033024400	1
53033024300	53033024500	1
53033007800	53033024300	1
53033024200	53033024300	1
53033010100	53033024300	1
53033010200	53033024300	1
53033009500	53033024300	1
53033024400	53033024400	1
53033024400	53033024500	1
53033024500	53033024500	1
53033024500	53033024601	1
53033010200	53033024500	1
53033024601	53033024601	1
53033024601	53033024602	1
53033011102	53033024601	1
53033010200	53033024601	1
53011041009	53011041009	1
53011040809	53011041009	1
53011041009	53011041010	1
53011040810	53011041009	1
53011040803	53011041009	1
53011040908	53011041009	1
53011041104	53011041104	1
53011041104	53011041203	1
53011041104	53011041312	1
53011041104	53011041313	1
53011040808	53011041104	1
53011040806	53011041104	1
53011041104	53011041107	1
53033024602	53033024602	1
53033011102	53033024602	1
53033024602	53033025302	1
53033024602	53033025301	1
53033024701	53033024701	1
53033024701	53033025001	1
53033024701	53033024901	1
53033024701	53033024800	1
53033025001	53033025001	1
53033025001	53033025101	1
53033025001	53033025200	1
53033024901	53033025001	1
53033025001	53033025005	1
53033024903	53033025001	1
53033025101	53033025101	1
53033025101	53033025102	1
53033025101	53033025200	1
53033025005	53033025101	1
53033025101	53033025500	1
53033025102	53033025102	1
53033025102	53033025602	1
53033025005	53033025102	1
53033025006	53033025102	1
53033025102	53033025601	1
53033025102	53033031903	1
53033025102	53033025500	1
53033030403	53033030403	1
53033030401	53033030403	1
53033030403	53053070703	1
53033028500	53033028500	1
53033028500	53033028600	1
53033028500	53033028700	1
53033028500	53033028801	1
53033028600	53033028600	1
53033028600	53033028700	1
53033028600	53033028901	1
53033028600	53033990100	1
53033028700	53033028700	1
53033028700	53033028801	1
53033028700	53033028901	1
53033028801	53033028801	1
53033028801	53033028802	1
53033028801	53033028901	1
53033028802	53033028802	1
53033028802	53033029101	1
53033028300	53033028802	1
53033028901	53033028901	1
53033028901	53033990100	1
53033025200	53033025200	1
53033025200	53033025400	1
53033025200	53033025301	1
53033025200	53033025500	1
53033025400	53033025400	1
53033025301	53033025400	1
53033025400	53033025601	1
53033025400	53033025500	1
53077000500	53077000500	1
53077000500	53077000600	1
53077000500	53077000700	1
53077000500	53077000800	1
53077000300	53077000500	1
53077000400	53077000500	1
53077000600	53077000600	1
53077000600	53077000700	1
53077000100	53077000600	1
53077000300	53077000600	1
53077000700	53077000700	1
53077000700	53077000800	1
53077000100	53077000700	1
53077000700	53077001000	1
53077000700	53077001100	1
53077000700	53077001202	1
53077000700	53077001201	1
53077000800	53077000800	1
53077000800	53077001000	1
53077000400	53077000800	1
53077000800	53077000901	1
53077000100	53077000100	1
53077000100	53077000300	1
53077000100	53077001400	1
53077000100	53077000200	1
53077000100	53077001502	1
53077000100	53077001202	1
53077000100	53077001501	1
53077000300	53077000300	1
53077000300	53077000400	1
53077000200	53077000300	1
53067012221	53067012221	1
53067012212	53067012221	1
53067011200	53067012221	1
53067011500	53067012221	1
53067012221	53067012330	1
53067012221	53067990100	1
53067012221	53067012222	1
53067012211	53067012221	1
53067012212	53067012212	1
53067011200	53067012212	1
53067010200	53067012212	1
53067010300	53067012212	1
53067010700	53067012212	1
53067012211	53067012212	1
53067011822	53067011822	1
53067010800	53067011822	1
53067011000	53067011822	1
53067011810	53067011822	1
53067011821	53067011822	1
53067011822	53067012730	1
53077001000	53077001000	1
53077001000	53077001100	1
53077000902	53077001000	1
53077000901	53077001000	1
53077001000	53077001201	1
53077001300	53077001300	1
53077001300	53077001400	1
53077001100	53077001300	1
53077001300	53077940003	1
53077001202	53077001300	1
53077001201	53077001300	1
53077001400	53077001400	1
53077001400	53077940003	1
53077001400	53077001502	1
53077001202	53077001400	1
53077001400	53077001702	1
53035090202	53035090202	1
53035090202	53035090501	1
53035090202	53035990100	1
53035090202	53035090502	1
53035090201	53035090202	1
53035090202	53035940100	1
